case_id,message,mood,subcategory
0775,"To be real, memories surfaced and I had to stop what I was doing on the bus I stared at the same ad for three stops and hope feels very far away.",very_sad,grief
0776,a familiar smell opened a door I wasn’t ready for and I feel worn thin.,very_sad,grief
0777,"Somehow, I cooked the usual meal and it tasted like missing and I’m not sure how to keep going like this.",very_sad,grief
0778,"Somehow, the day carried a quiet ache that followed me on the bus I stared at the same ad for three stops and I feel worn thin. I sat by the window and watched nothing in particular.",very_sad,grief
0779,memories surfaced and I had to stop what I was doing the weather was beautiful and I stayed numb and the day moved past me like fog. I turned off the lights earlier than usual.,very_sad,grief
0780,"In the middle of everything, I found an old note and stood there for a while and I’m tired in a way sleep doesn’t fix.",very_sad,grief
0781,I found an old note and stood there for a while my phone lit up with news I couldn’t care about and I feel worn thin. I turned off the lights earlier than usual.,very_sad,grief
0782,"In the middle of everything, I tried to rest and the sadness kept circling back and I’m not sure how to keep going like this.",very_sad,grief
0783,"This evening, I tried to rest and the sadness kept circling back I rewound a song three times and felt less each loop and I feel worn thin. I took a slow walk to feel something steady.",very_sad,grief
0784,I found an old note and stood there for a while at work the update landed and I felt nothing and nothing seems to lift the weight.,very_sad,grief
0785,I smiled for a second and then it hurt and I feel worn thin. I put on a song and it felt hollow.,very_sad,grief
0786,"Honestly, memories surfaced and I had to stop what I was doing the apartment was clean and I still felt messy inside and I’m not sure how to keep going like this. I turned off the lights earlier than usual.",very_sad,grief
0787,I told a story and left out the hardest part and I can’t find any spark in me. I turned off the lights earlier than usual.,very_sad,grief
0788,a familiar smell opened a door I wasn’t ready for I cooked something simple and barely tasted it and it all feels heavy and colorless. I washed my face and tried to reset.,very_sad,grief
0789,I smiled for a second and then it hurt and nothing seems to lift the weight.,very_sad,grief
0790,I told a story and left out the hardest part and I’m tired in a way sleep doesn’t fix.,very_sad,grief
0791,"This evening, memories surfaced and I had to stop what I was doing and it all feels heavy and colorless.",very_sad,grief
0792,"Honestly, I walked a route we used to take and felt hollow and the emptiness hums quietly. I turned off the lights earlier than usual.",very_sad,grief
0793,"In the middle of everything, the day carried a quiet ache that followed me and nothing seems to lift the weight. I wrote a few lines and then stopped.",very_sad,grief
0794,I smiled for a second and then it hurt laundry finished and I let it sit in the basket and I’m tired in a way sleep doesn’t fix.,very_sad,grief
0795,memories surfaced and I had to stop what I was doing laundry finished and I let it sit in the basket and nothing seems to lift the weight.,very_sad,grief
0796,"Honestly, I told a story and left out the hardest part and I can’t find any spark in me.",very_sad,grief
0797,"At the end of it all, a familiar smell opened a door I wasn’t ready for",very_sad,grief
0798,"Somehow, I walked a route we used to take and felt hollow the weather was beautiful and I stayed numb and every step feels two steps back. I washed my face and tried to reset.",very_sad,grief
0799,"Today, a familiar smell opened a door I wasn’t ready for and hope feels very far away. I breathed slowly and counted to ten again and again.",very_sad,grief
0800,"Honestly, I smiled for a second and then it hurt",very_sad,grief
0801,I tried to rest and the sadness kept circling back and it all feels heavy and colorless. I sat by the window and watched nothing in particular.,very_sad,grief
0802,"To be real, I cooked the usual meal and it tasted like missing I checked the calendar and closed it right away and every step feels two steps back.",very_sad,grief
0803,I smiled for a second and then it hurt the lecture ended and I couldn’t recall a single point and hope feels very far away. I wrote a few lines and then stopped.,very_sad,grief
0804,I cooked the usual meal and it tasted like missing and I’m not sure how to keep going like this. I folded clothes in silence.,very_sad,grief
0805,"Honestly, I told a story and left out the hardest part laundry finished and I let it sit in the basket",very_sad,grief
0806,I told a story and left out the hardest part and nothing seems to lift the weight.,very_sad,grief
0807,"After a long silence, a familiar smell opened a door I wasn’t ready for the apartment was clean and I still felt messy inside and the emptiness hums quietly. I wrote a few lines and then stopped.",very_sad,grief
0808,"Right now, I found an old note and stood there for a while and the emptiness hums quietly.",very_sad,grief
0809,"Early this morning, the day carried a quiet ache that followed me and nothing seems to lift the weight.",very_sad,grief
0810,I reached for a habit that isn’t needed anymore I checked the calendar and closed it right away and nothing seems to lift the weight.,very_sad,grief
0811,I walked a route we used to take and felt hollow,very_sad,grief
0812,I tried to rest and the sadness kept circling back and I’m not sure how to keep going like this.,very_sad,grief
0813,"At the end of it all, memories surfaced and I had to stop what I was doing laundry finished and I let it sit in the basket and every step feels two steps back. I made tea and watched the steam fade.",very_sad,grief
0814,I cooked the usual meal and it tasted like missing and I’m not sure how to keep going like this. I put on a song and it felt hollow.,very_sad,grief
0815,I found an old note and stood there for a while and I’m not sure how to keep going like this. I sat by the window and watched nothing in particular.,very_sad,grief
0816,"At the end of it all, a familiar smell opened a door I wasn’t ready for the apartment was clean and I still felt messy inside and I can’t find any spark in me. I sat by the window and watched nothing in particular.",very_sad,grief
0817,"Somehow, I walked a route we used to take and felt hollow the lecture ended and I couldn’t recall a single point and I feel worn thin.",very_sad,grief
0818,I cooked the usual meal and it tasted like missing and I’m tired in a way sleep doesn’t fix. I put on a song and it felt hollow.,very_sad,grief
0819,I smiled for a second and then it hurt and every step feels two steps back.,very_sad,grief
0820,"Early this morning, I smiled for a second and then it hurt I rewound a song three times and felt less each loop and nothing seems to lift the weight. I sat by the window and watched nothing in particular.",very_sad,grief
0821,I cooked the usual meal and it tasted like missing and I feel worn thin.,very_sad,grief
0822,"After a long silence, I smiled for a second and then it hurt and nothing seems to lift the weight. I turned off the lights earlier than usual.",very_sad,grief
0823,"Early this morning, memories surfaced and I had to stop what I was doing",very_sad,grief
0824,"At the end of it all, I walked a route we used to take and felt hollow laundry finished and I let it sit in the basket I watered a plant and felt nothing change.",very_sad,grief
0825,I walked a route we used to take and felt hollow at work the update landed and I felt nothing and it all feels heavy and colorless.,very_sad,grief
0826,"At the end of it all, I walked a route we used to take and felt hollow and I’m tired in a way sleep doesn’t fix.",very_sad,grief
0827,"After a long silence, I walked a route we used to take and felt hollow",very_sad,grief
0828,a familiar smell opened a door I wasn’t ready for I checked the calendar and closed it right away and it all feels heavy and colorless.,very_sad,grief
0829,"At the end of it all, memories surfaced and I had to stop what I was doing and I’m not sure how to keep going like this. I made tea and watched the steam fade.",very_sad,grief
0830,"Honestly, I tried to rest and the sadness kept circling back and I feel worn thin. I turned off the lights earlier than usual.",very_sad,grief
0831,"In the middle of everything, a familiar smell opened a door I wasn’t ready for and I’m tired in a way sleep doesn’t fix.",very_sad,grief
0832,"To be real, I tried to rest and the sadness kept circling back and I’m not sure how to keep going like this.",very_sad,grief
0833,I walked a route we used to take and felt hollow the weather was beautiful and I stayed numb and the day moved past me like fog.,very_sad,grief
0834,"Honestly, I can’t picture a version of tomorrow that feels better and the emptiness hums quietly.",very_sad,general_hopelessness
0835,"After a long silence, I whispered encouragement to myself and it didn’t stick and I feel worn thin.",very_sad,general_hopelessness
0836,"At the end of it all, I whispered encouragement to myself and it didn’t stick and I feel worn thin.",very_sad,general_hopelessness
0837,"At the end of it all, I’m moving but I don’t know toward what and I feel worn thin.",very_sad,general_hopelessness
0838,even good news lands like a whisper and I’m tired in a way sleep doesn’t fix.,very_sad,general_hopelessness
0839,the future looks foggy and I’m lost in it the lecture ended and I couldn’t recall a single point and hope feels very far away.,very_sad,general_hopelessness
0840,even good news lands like a whisper my phone lit up with news I couldn’t care about and the day moved past me like fog.,very_sad,general_hopelessness
0841,"At the end of it all, even good news lands like a whisper and nothing seems to lift the weight.",very_sad,general_hopelessness
0842,I can’t shake the sense that nothing will change and every step feels two steps back.,very_sad,general_hopelessness
0843,my plans look like paper in the rain on the bus I stared at the same ad for three stops,very_sad,general_hopelessness
0844,"Today, I can’t picture a version of tomorrow that feels better I checked the calendar and closed it right away and nothing seems to lift the weight. I folded clothes in silence.",very_sad,general_hopelessness
0845,I can’t picture a version of tomorrow that feels better the weather was beautiful and I stayed numb and I feel worn thin.,very_sad,general_hopelessness
0846,even good news lands like a whisper and I’m tired in a way sleep doesn’t fix. I sat by the window and watched nothing in particular.,very_sad,general_hopelessness
0847,"To be real, I keep trying and the needle doesn’t move and I’m not sure how to keep going like this.",very_sad,general_hopelessness
0848,"After a long silence, even good news lands like a whisper the apartment was clean and I still felt messy inside and I’m not sure how to keep going like this.",very_sad,general_hopelessness
0849,I’m moving but I don’t know toward what and I feel worn thin. I turned off the lights earlier than usual.,very_sad,general_hopelessness
0850,"After a long silence, I whispered encouragement to myself and it didn’t stick and I’m not sure how to keep going like this.",very_sad,general_hopelessness
0851,"Right now, my plans look like paper in the rain and I can’t find any spark in me.",very_sad,general_hopelessness
0852,I whispered encouragement to myself and it didn’t stick I cooked something simple and barely tasted it and nothing seems to lift the weight.,very_sad,general_hopelessness
0853,"Right now, I whispered encouragement to myself and it didn’t stick",very_sad,general_hopelessness
0854,"This evening, the future looks foggy and I’m lost in it and the emptiness hums quietly. I folded clothes in silence.",very_sad,general_hopelessness
0855,progress feels like a rumor I can’t verify the lecture ended and I couldn’t recall a single point and I’m not sure how to keep going like this. I watered a plant and felt nothing change.,very_sad,general_hopelessness
0856,"Early this morning, my plans look like paper in the rain the weather was beautiful and I stayed numb and the day moved past me like fog.",very_sad,general_hopelessness
0857,"After a long silence, I keep trying and the needle doesn’t move on the bus I stared at the same ad for three stops",very_sad,general_hopelessness
0858,"To be real, my plans look like paper in the rain the lecture ended and I couldn’t recall a single point and the day moved past me like fog.",very_sad,general_hopelessness
0859,everything feels dim and distant laundry finished and I let it sit in the basket and nothing seems to lift the weight.,very_sad,general_hopelessness
0860,"In the middle of everything, I whispered encouragement to myself and it didn’t stick and I’m not sure how to keep going like this. I put on a song and it felt hollow.",very_sad,general_hopelessness
0861,"This evening, progress feels like a rumor I can’t verify and I feel worn thin. I wrote a few lines and then stopped.",very_sad,general_hopelessness
0862,everything feels dim and distant and the day moved past me like fog.,very_sad,general_hopelessness
0863,everything feels dim and distant at work the update landed and I felt nothing and the emptiness hums quietly. I folded clothes in silence.,very_sad,general_hopelessness
0864,"Honestly, I whispered encouragement to myself and it didn’t stick and I’m tired in a way sleep doesn’t fix.",very_sad,general_hopelessness
0865,"In the middle of everything, I can’t picture a version of tomorrow that feels better and hope feels very far away.",very_sad,general_hopelessness
0866,my plans look like paper in the rain and it all feels heavy and colorless.,very_sad,general_hopelessness
0867,progress feels like a rumor I can’t verify and I’m not sure how to keep going like this.,very_sad,general_hopelessness
0868,"After a long silence, I can’t picture a version of tomorrow that feels better the lecture ended and I couldn’t recall a single point and I can’t find any spark in me.",very_sad,general_hopelessness
0869,"At the end of it all, my plans look like paper in the rain on the bus I stared at the same ad for three stops and I’m not sure how to keep going like this.",very_sad,general_hopelessness
0870,I’m moving but I don’t know toward what and nothing seems to lift the weight.,very_sad,general_hopelessness
0871,even good news lands like a whisper and the day moved past me like fog. I wrote a few lines and then stopped.,very_sad,general_hopelessness
0872,I’m moving but I don’t know toward what and I’m tired in a way sleep doesn’t fix.,very_sad,general_hopelessness
0873,"Somehow, even good news lands like a whisper the lecture ended and I couldn’t recall a single point and it all feels heavy and colorless.",very_sad,general_hopelessness
0874,I whispered encouragement to myself and it didn’t stick,very_sad,general_hopelessness
0875,my plans look like paper in the rain and hope feels very far away. I washed my face and tried to reset.,very_sad,general_hopelessness
0876,"Right now, everything feels dim and distant I took a slow walk to feel something steady.",very_sad,general_hopelessness
0877,"To be real, everything feels dim and distant and the emptiness hums quietly.",very_sad,general_hopelessness
0878,"At the end of it all, even good news lands like a whisper I checked the calendar and closed it right away and I can’t find any spark in me.",very_sad,general_hopelessness
0879,"Today, I’m moving but I don’t know toward what and the emptiness hums quietly.",very_sad,general_hopelessness
0880,"Somehow, I can’t picture a version of tomorrow that feels better at work the update landed and I felt nothing and I feel worn thin. I took a slow walk to feel something steady.",very_sad,general_hopelessness
0881,I whispered encouragement to myself and it didn’t stick I sat by the window and watched nothing in particular.,very_sad,general_hopelessness
0882,"Early this morning, the future looks foggy and I’m lost in it and nothing seems to lift the weight.",very_sad,general_hopelessness
0883,I can’t shake the sense that nothing will change my phone lit up with news I couldn’t care about and the emptiness hums quietly. I washed my face and tried to reset.,very_sad,general_hopelessness
0884,everything feels dim and distant and it all feels heavy and colorless.,very_sad,general_hopelessness
0885,the future looks foggy and I’m lost in it and the day moved past me like fog.,very_sad,general_hopelessness
0886,my plans look like paper in the rain and I feel worn thin. I made tea and watched the steam fade.,very_sad,general_hopelessness
0887,"This evening, I whispered encouragement to myself and it didn’t stick and it all feels heavy and colorless.",very_sad,general_hopelessness
0888,"Honestly, I’m moving but I don’t know toward what my phone lit up with news I couldn’t care about and it all feels heavy and colorless. I put on a song and it felt hollow.",very_sad,general_hopelessness
0889,"Somehow, I can’t picture a version of tomorrow that feels better I cooked something simple and barely tasted it and it all feels heavy and colorless. I breathed slowly and counted to ten again and again.",very_sad,general_hopelessness
0890,"In the middle of everything, my plans look like paper in the rain and the emptiness hums quietly.",very_sad,general_hopelessness
0891,"At the end of it all, I’m moving but I don’t know toward what and I can’t find any spark in me.",very_sad,general_hopelessness
0892,I can’t shake the sense that nothing will change I rewound a song three times and felt less each loop and hope feels very far away.,very_sad,general_hopelessness
0893,I’m moving but I don’t know toward what and I can’t find any spark in me.,very_sad,general_hopelessness
0894,"Right now, the future looks foggy and I’m lost in it and I’m not sure how to keep going like this.",very_sad,general_hopelessness
0895,I can’t shake the sense that nothing will change I watered a plant and felt nothing change.,very_sad,general_hopelessness
0896,I can’t shake the sense that nothing will change and it all feels heavy and colorless.,very_sad,general_hopelessness
0897,"Right now, the future looks foggy and I’m lost in it I rewound a song three times and felt less each loop",very_sad,general_hopelessness
0898,progress feels like a rumor I can’t verify and I’m not sure how to keep going like this. I breathed slowly and counted to ten again and again.,very_sad,general_hopelessness
0899,"Today, I can’t shake the sense that nothing will change at work the update landed and I felt nothing and I’m tired in a way sleep doesn’t fix.",very_sad,general_hopelessness
0900,I can’t picture a version of tomorrow that feels better I checked the calendar and closed it right away,very_sad,general_hopelessness
0901,"Right now, everything feels dim and distant the lecture ended and I couldn’t recall a single point and the day moved past me like fog. I made tea and watched the steam fade.",very_sad,general_hopelessness
0902,I can’t picture a version of tomorrow that feels better and nothing seems to lift the weight.,very_sad,general_hopelessness
0903,my plans look like paper in the rain and nothing seems to lift the weight.,very_sad,general_hopelessness
0904,progress feels like a rumor I can’t verify and the emptiness hums quietly. I washed my face and tried to reset.,very_sad,general_hopelessness
0905,"Today, progress feels like a rumor I can’t verify and I feel worn thin.",very_sad,general_hopelessness
0906,"This evening, I can’t shake the sense that nothing will change I cooked something simple and barely tasted it and it all feels heavy and colorless.",very_sad,general_hopelessness
0907,"Honestly, I’m moving but I don’t know toward what I rewound a song three times and felt less each loop and every step feels two steps back.",very_sad,general_hopelessness
0908,"At the end of it all, I can’t picture a version of tomorrow that feels better I rewound a song three times and felt less each loop and it all feels heavy and colorless. I made tea and watched the steam fade.",very_sad,general_hopelessness
0909,"This evening, I whispered encouragement to myself and it didn’t stick and the emptiness hums quietly. I folded clothes in silence.",very_sad,general_hopelessness
0910,"In the middle of everything, I whispered encouragement to myself and it didn’t stick and I’m not sure how to keep going like this.",very_sad,general_hopelessness
0911,I can’t shake the sense that nothing will change my phone lit up with news I couldn’t care about and the day moved past me like fog. I made tea and watched the steam fade.,very_sad,general_hopelessness
0912,"Right now, the future looks foggy and I’m lost in it",very_sad,general_hopelessness
0913,"In the middle of everything, even good news lands like a whisper laundry finished and I let it sit in the basket",very_sad,general_hopelessness
0914,"At the end of it all, I whispered encouragement to myself and it didn’t stick the lecture ended and I couldn’t recall a single point and the emptiness hums quietly. I took a slow walk to feel something steady.",very_sad,general_hopelessness
0915,"In the middle of everything, the future looks foggy and I’m lost in it and the day moved past me like fog.",very_sad,general_hopelessness
0916,progress feels like a rumor I can’t verify,very_sad,general_hopelessness
0917,I keep trying and the needle doesn’t move and I’m tired in a way sleep doesn’t fix. I wrote a few lines and then stopped.,very_sad,general_hopelessness
0918,"In the middle of everything, I’m moving but I don’t know toward what I rewound a song three times and felt less each loop and every step feels two steps back. I sat by the window and watched nothing in particular.",very_sad,general_hopelessness
0919,"In the middle of everything, everything feels dim and distant on the bus I stared at the same ad for three stops and I’m not sure how to keep going like this.",very_sad,general_hopelessness
0920,"Honestly, I keep trying and the needle doesn’t move the weather was beautiful and I stayed numb and I’m tired in a way sleep doesn’t fix.",very_sad,general_hopelessness
0921,"At the end of it all, even good news lands like a whisper I checked the calendar and closed it right away and the emptiness hums quietly.",very_sad,general_hopelessness
0922,I whispered encouragement to myself and it didn’t stick I checked the calendar and closed it right away and nothing seems to lift the weight.,very_sad,general_hopelessness
0923,progress feels like a rumor I can’t verify and I’m tired in a way sleep doesn’t fix.,very_sad,general_hopelessness
0924,"To be real, my plans look like paper in the rain laundry finished and I let it sit in the basket",very_sad,general_hopelessness
0925,"Right now, my plans look like paper in the rain I cooked something simple and barely tasted it and nothing seems to lift the weight. I folded clothes in silence.",very_sad,general_hopelessness
0926,"Right now, progress feels like a rumor I can’t verify and I’m not sure how to keep going like this. I watered a plant and felt nothing change.",very_sad,general_hopelessness
0927,I whispered encouragement to myself and it didn’t stick and nothing seems to lift the weight.,very_sad,general_hopelessness
0928,the future looks foggy and I’m lost in it and nothing seems to lift the weight.,very_sad,general_hopelessness
0929,"In the middle of everything, I’m moving but I don’t know toward what my phone lit up with news I couldn’t care about and every step feels two steps back. I sat by the window and watched nothing in particular.",very_sad,general_hopelessness
0930,everything feels dim and distant on the bus I stared at the same ad for three stops and I feel worn thin.,very_sad,general_hopelessness
0931,I’m moving but I don’t know toward what and nothing seems to lift the weight. I turned off the lights earlier than usual.,very_sad,general_hopelessness
0932,"At the end of it all, I can’t picture a version of tomorrow that feels better the weather was beautiful and I stayed numb I turned off the lights earlier than usual.",very_sad,general_hopelessness
0933,I can’t shake the sense that nothing will change and I’m not sure how to keep going like this.,very_sad,general_hopelessness
0934,"This evening, I whispered encouragement to myself and it didn’t stick the lecture ended and I couldn’t recall a single point and the day moved past me like fog. I wrote a few lines and then stopped.",very_sad,general_hopelessness
0935,"To be real, the future looks foggy and I’m lost in it the lecture ended and I couldn’t recall a single point and I feel worn thin. I sat by the window and watched nothing in particular.",very_sad,general_hopelessness
0936,"Early this morning, progress feels like a rumor I can’t verify and nothing seems to lift the weight.",very_sad,general_hopelessness
0937,I’m moving but I don’t know toward what the lecture ended and I couldn’t recall a single point and the day moved past me like fog.,very_sad,general_hopelessness
0938,"Early this morning, my plans look like paper in the rain I checked the calendar and closed it right away",very_sad,general_hopelessness
0939,"This evening, I whispered encouragement to myself and it didn’t stick and nothing seems to lift the weight. I sat by the window and watched nothing in particular.",very_sad,general_hopelessness
0940,"Early this morning, the future looks foggy and I’m lost in it laundry finished and I let it sit in the basket and hope feels very far away.",very_sad,general_hopelessness
0941,I’m moving but I don’t know toward what laundry finished and I let it sit in the basket and nothing seems to lift the weight. I made tea and watched the steam fade.,very_sad,general_hopelessness
0942,I whispered encouragement to myself and it didn’t stick I cooked something simple and barely tasted it and the day moved past me like fog.,very_sad,general_hopelessness
0943,"Early this morning, my plans look like paper in the rain at work the update landed and I felt nothing and I can’t find any spark in me.",very_sad,general_hopelessness
0944,"At the end of it all, I’m moving but I don’t know toward what the apartment was clean and I still felt messy inside",very_sad,general_hopelessness
0945,"Right now, the future looks foggy and I’m lost in it and I can’t find any spark in me. I washed my face and tried to reset.",very_sad,general_hopelessness
0946,"After a long silence, I whispered encouragement to myself and it didn’t stick my phone lit up with news I couldn’t care about and I can’t find any spark in me. I sat by the window and watched nothing in particular.",very_sad,general_hopelessness
0947,I whispered encouragement to myself and it didn’t stick and every step feels two steps back. I folded clothes in silence.,very_sad,general_hopelessness
0948,"Honestly, I can’t shake the sense that nothing will change and nothing seems to lift the weight.",very_sad,general_hopelessness
0949,I can’t shake the sense that nothing will change and it all feels heavy and colorless. I watered a plant and felt nothing change.,very_sad,general_hopelessness
0950,my plans look like paper in the rain the lecture ended and I couldn’t recall a single point and the emptiness hums quietly. I sat by the window and watched nothing in particular.,very_sad,general_hopelessness
0951,"At the end of it all, I’m moving but I don’t know toward what laundry finished and I let it sit in the basket and I’m not sure how to keep going like this.",very_sad,general_hopelessness
0952,"This evening, I whispered encouragement to myself and it didn’t stick and every step feels two steps back. I folded clothes in silence.",very_sad,general_hopelessness
0953,"To be real, everything feels dim and distant the weather was beautiful and I stayed numb and it all feels heavy and colorless.",very_sad,general_hopelessness
0954,I’m moving but I don’t know toward what the apartment was clean and I still felt messy inside and I’m not sure how to keep going like this. I made tea and watched the steam fade.,very_sad,general_hopelessness
0955,"Early this morning, progress feels like a rumor I can’t verify and I can’t find any spark in me. I took a slow walk to feel something steady.",very_sad,general_hopelessness
0956,everything feels dim and distant the weather was beautiful and I stayed numb and I can’t find any spark in me.,very_sad,general_hopelessness
0957,"To be real, everything feels dim and distant and I can’t find any spark in me.",very_sad,general_hopelessness
0958,I whispered encouragement to myself and it didn’t stick and I’m tired in a way sleep doesn’t fix.,very_sad,general_hopelessness
0959,"At the end of it all, I can’t picture a version of tomorrow that feels better laundry finished and I let it sit in the basket and I can’t find any spark in me. I washed my face and tried to reset.",very_sad,general_hopelessness
0960,"This evening, the future looks foggy and I’m lost in it and nothing seems to lift the weight. I washed my face and tried to reset.",very_sad,general_hopelessness
0961,"Honestly, my plans look like paper in the rain the weather was beautiful and I stayed numb and I can’t find any spark in me.",very_sad,general_hopelessness
0962,I whispered encouragement to myself and it didn’t stick and the emptiness hums quietly.,very_sad,general_hopelessness
0963,"Today, the future looks foggy and I’m lost in it the weather was beautiful and I stayed numb",very_sad,general_hopelessness
0964,"At the end of it all, I can’t picture a version of tomorrow that feels better I rewound a song three times and felt less each loop and I’m not sure how to keep going like this.",very_sad,general_hopelessness
0965,"In the middle of everything, I can’t shake the sense that nothing will change and I feel worn thin.",very_sad,general_hopelessness
0966,"Early this morning, the future looks foggy and I’m lost in it the weather was beautiful and I stayed numb and hope feels very far away. I watered a plant and felt nothing change.",very_sad,general_hopelessness
0967,progress feels like a rumor I can’t verify and I feel worn thin.,very_sad,general_hopelessness
0968,I whispered encouragement to myself and it didn’t stick and it all feels heavy and colorless.,very_sad,general_hopelessness
0969,I can’t picture a version of tomorrow that feels better I cooked something simple and barely tasted it and nothing seems to lift the weight. I washed my face and tried to reset.,very_sad,general_hopelessness
0970,"This evening, I can’t picture a version of tomorrow that feels better at work the update landed and I felt nothing and I feel worn thin.",very_sad,general_hopelessness
0971,"In the middle of everything, progress feels like a rumor I can’t verify at work the update landed and I felt nothing and hope feels very far away.",very_sad,general_hopelessness
0972,I whispered encouragement to myself and it didn’t stick I checked the calendar and closed it right away and hope feels very far away. I folded clothes in silence.,very_sad,general_hopelessness
0973,"Somehow, the future looks foggy and I’m lost in it I rewound a song three times and felt less each loop and the day moved past me like fog. I wrote a few lines and then stopped.",very_sad,general_hopelessness
0974,even good news lands like a whisper at work the update landed and I felt nothing and I’m not sure how to keep going like this.,very_sad,general_hopelessness
0975,I whispered encouragement to myself and it didn’t stick my phone lit up with news I couldn’t care about and nothing seems to lift the weight.,very_sad,general_hopelessness
0976,I can’t picture a version of tomorrow that feels better and it all feels heavy and colorless.,very_sad,general_hopelessness
0977,"In the middle of everything, progress feels like a rumor I can’t verify and the emptiness hums quietly.",very_sad,general_hopelessness
0978,the future looks foggy and I’m lost in it I checked the calendar and closed it right away and every step feels two steps back. I watered a plant and felt nothing change.,very_sad,general_hopelessness
0979,I whispered encouragement to myself and it didn’t stick the apartment was clean and I still felt messy inside and I feel worn thin. I wrote a few lines and then stopped.,very_sad,general_hopelessness
0980,"Honestly, the future looks foggy and I’m lost in it laundry finished and I let it sit in the basket and every step feels two steps back. I put on a song and it felt hollow.",very_sad,general_hopelessness
0981,"At the end of it all, progress feels like a rumor I can’t verify on the bus I stared at the same ad for three stops and I’m tired in a way sleep doesn’t fix.",very_sad,general_hopelessness
0982,the future looks foggy and I’m lost in it the weather was beautiful and I stayed numb and I feel worn thin.,very_sad,general_hopelessness
0983,I keep trying and the needle doesn’t move I checked the calendar and closed it right away and I’m tired in a way sleep doesn’t fix.,very_sad,general_hopelessness
0984,"To be real, the future looks foggy and I’m lost in it I rewound a song three times and felt less each loop and the emptiness hums quietly. I took a slow walk to feel something steady.",very_sad,general_hopelessness
0985,"This evening, the future looks foggy and I’m lost in it I put on a song and it felt hollow.",very_sad,general_hopelessness
0986,"This evening, I whispered encouragement to myself and it didn’t stick",very_sad,general_hopelessness
0987,the future looks foggy and I’m lost in it and it all feels heavy and colorless.,very_sad,general_hopelessness
0988,"To be real, I whispered encouragement to myself and it didn’t stick laundry finished and I let it sit in the basket",very_sad,general_hopelessness
0989,I whispered encouragement to myself and it didn’t stick I cooked something simple and barely tasted it and I can’t find any spark in me.,very_sad,general_hopelessness
0990,"In the middle of everything, I’m moving but I don’t know toward what my phone lit up with news I couldn’t care about and it all feels heavy and colorless.",very_sad,general_hopelessness
0991,"Somehow, my plans look like paper in the rain and the day moved past me like fog.",very_sad,general_hopelessness
0992,"Somehow, my plans look like paper in the rain the lecture ended and I couldn’t recall a single point and the emptiness hums quietly.",very_sad,general_hopelessness
0993,even good news lands like a whisper at work the update landed and I felt nothing and the emptiness hums quietly.,very_sad,general_hopelessness
0994,"After a long silence, I can’t shake the sense that nothing will change and I can’t find any spark in me.",very_sad,general_hopelessness
0995,"After a long silence, I’m moving but I don’t know toward what I checked the calendar and closed it right away and I’m not sure how to keep going like this.",very_sad,general_hopelessness
0996,"Somehow, I can’t picture a version of tomorrow that feels better and hope feels very far away.",very_sad,general_hopelessness
0997,"Somehow, progress feels like a rumor I can’t verify and I can’t find any spark in me.",very_sad,general_hopelessness
0998,the future looks foggy and I’m lost in it the weather was beautiful and I stayed numb and I can’t find any spark in me. I folded clothes in silence.,very_sad,general_hopelessness
0999,I keep trying and the needle doesn’t move on the bus I stared at the same ad for three stops and it all feels heavy and colorless.,very_sad,general_hopelessness
1000,"Early this morning, even good news lands like a whisper and I’m tired in a way sleep doesn’t fix. I made tea and watched the steam fade.",very_sad,general_hopelessness
